year,quarter,market,city,state,cbd_suburban,building_name,building_id,address,leased_sf,company_name,internal_industry,transaction_type,internal_class,rba,available_space,overall_rent,leasing
2019,Q2,Austin,Austin,TX,Suburban,Four Barton Skyway,Austin_South_Austin_Four Barton Skyway_1301 S Mo Pac Expy S,1301 S Mo Pac Expy S,22668,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Gaines Ranch Office Building 3,Austin_South_Austin_Gaines Ranch Office Building 3_4425 MoPac Expy S,4425 MoPac Expy S,302,Dfuse Integrative Bodywork,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Hartland Plaza,Austin_West Central_Austin_Hartland Plaza_1717 W 6th St,1717 W 6th St,1999,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Hartland Plaza,Austin_West Central_Austin_Hartland Plaza_1717 W 6th St,1717 W 6th St,4958,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Hartland Plaza,Austin_West Central_Austin_Hartland Plaza_1717 W 6th St,1717 W 6th St,5996,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Kaleido I,Austin_Northwest_Austin_Kaleido I_9390 Research Blvd,9390 Research Blvd,998,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Kaleido I,Austin_Northwest_Austin_Kaleido I_9390 Research Blvd,9390 Research Blvd,1047,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lakeshore Tower,Austin_South_Austin_Lakeshore Tower_210 Barton Springs Rd,210 Barton Springs Rd,5391,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lakeshore Tower,Austin_South_Austin_Lakeshore Tower_210 Barton Springs Rd,210 Barton Springs Rd,7030,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7701 N Lamar Blvd,7701 N Lamar Blvd,200,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7701 N Lamar Blvd,7701 N Lamar Blvd,1035,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7701 N Lamar Blvd,7701 N Lamar Blvd,1493,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,333,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,998,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,1281,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,2212,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,2344,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lamar Towers,Austin_Central_Austin_Lamar Towers_7703 N Lamar Blvd,7703 N Lamar Blvd,3362,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Las Cimas III,Austin_Southwest_Austin_Las Cimas III_805 Las Cimas Pky,805 Las Cimas Pky,30026,Aegla Biotherapeutics,Pharmaceuticals,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Metric Collective  Braker M3,Austin_North_Austin_Metric Collective  Braker M3_11500 Metric Blvd,11500 Metric Blvd,5191,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,North Hills Office Park,Austin_Northwest_Austin_North Hills Office Park_3624 North Hills Dr,3624 North Hills Dr,180,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,North Hills Office Park,Austin_Northwest_Austin_North Hills Office Park_3624 North Hills Dr,3624 North Hills Dr,200,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Northland Office Building,Austin_Northwest_Austin_Northland Office Building_3307 Northland Dr,3307 Northland Dr,756,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,Norwood Tower,Austin_CBD_Austin_Norwood Tower_114 W 7th St,114 W 7th St,7424,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,One La Costa,Austin_Northeast_Austin_One La Costa_1016 La Posada Dr,1016 La Posada Dr,1886,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,One Park Centre,Austin_Northwest_Austin_One Park Centre_8601 Ranch Road 2222,8601 Ranch Road 2222,3210,Inglet Blair,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Pennybacker Commons,Austin_Northwest_Austin_Pennybacker Commons_6504 Bridgepoint Pky,6504 Bridgepoint Pky,1841,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Perry Brooks,Austin_CBD_Austin_Perry Brooks_720 Brazos St,720 Brazos St,4159,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Research Park Plaza,Austin_Northwest_Austin_Research Park Plaza_12401 Research Blvd,12401 Research Blvd,129246,Visa,Financial Services and Insurance,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Reunion Park 1,Austin_Central_Austin_Reunion Park 1_8501 N Mopac Expy,8501 N Mopac Expy,3378,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Rialto I,Austin_Southwest_Austin_Rialto I_7500 Rialto Blvd,7500 Rialto Blvd,3331,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Rialto I,Austin_Southwest_Austin_Rialto I_7500 Rialto Blvd,7500 Rialto Blvd,3930,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Riata Corporate Park 3,Austin_Northwest_Austin_Riata Corporate Park 3_12331-A Riata Trace Pky,12331-A Riata Trace Pky,63372,Allergan,Pharmaceuticals,Relocation,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,River Place  Building II,Austin_Northwest_Austin_River Place  Building II_6500 River Place Blvd,6500 River Place Blvd,3778,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Summit Executive Centre,Austin_Far Northwest_Austin_Summit Executive Centre_13706 Research Blvd,13706 Research Blvd,1200,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Barton,Austin_South_Austin_The Barton_1221 S MoPac Expy,1221 S MoPac Expy,2718,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Carillon,Austin_West Central_Austin_The Carillon_2630 Exposition Blvd,2630 Exposition Blvd,546,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Overlook at Rob Roy Bldg I,Austin_Southwest_Austin_The Overlook at Rob Roy Bldg I_6836 Bee Caves Rd,6836 Bee Caves Rd,195,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Overlook at Rob Roy Bldg I,Austin_Southwest_Austin_The Overlook at Rob Roy Bldg I_6836 Bee Caves Rd,6836 Bee Caves Rd,1034,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Stratum  Building B,Austin_Northwest_Austin_The Stratum  Building B_11044 Research Blvd,11044 Research Blvd,3969,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Thrive Centre Building I,Austin_Far Northwest_Austin_Thrive Centre Building I_12885 Research Blvd,12885 Research Blvd,1869,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Thrive Centre Building I,Austin_Far Northwest_Austin_Thrive Centre Building I_12885 Research Blvd,12885 Research Blvd,2163,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Tower of the Hills,Austin_Far Northwest_Austin_Tower of the Hills_13809 Research Blvd,13809 Research Blvd,2500,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,University Park,Austin_Central_Austin_University Park_3300 N Interstate 35,3300 N Interstate 35,3542,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Whitney,Austin_Northwest_Austin_Whitney_7719 Wood Hollow Dr,7719 Wood Hollow Dr,1656,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Woods II,Austin_Northwest_Austin_Woods II_8500 N MoPac Expy,8500 N MoPac Expy,156,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_1300 Guadalupe St,1300 Guadalupe St,4949,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,NA,Austin_Southeast_Austin_NA_2801 S Interstate 35 S,2801 S Interstate 35 S,4253,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,NA,Austin_Northwest_Austin_NA_9500 Arboretum Blvd,9500 Arboretum Blvd,3020,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,100 Congress,Austin_CBD_Austin_100 Congress_100 Congress Ave,100 Congress Ave,3868,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,12550 W State Highway 29,Austin_Northwest_Austin_12550 W State Highway 29_12710 Research Blvd,12710 Research Blvd,1561,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,211 Seventh,Austin_CBD_Austin_211 Seventh_211 E 7th St,211 E 7th St,10780,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,515 Congress,Austin_CBD_Austin_515 Congress_515 Congress Ave,515 Congress Ave,14082,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,6207 Bee Caves Rd,Austin_Southwest_Austin_6207 Bee Caves Rd_6207 Bee Caves Rd,6207 Bee Caves Rd,756,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,6207 Bee Caves Rd,Austin_Southwest_Austin_6207 Bee Caves Rd_6207 Bee Caves Rd,6207 Bee Caves Rd,2421,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,7600 Burnet,Austin_Central_Austin_7600 Burnet_7600 Burnet Rd,7600 Burnet Rd,2339,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,8000 Centre Park Dr,Austin_Northeast_Austin_8000 Centre Park Dr_8000 Centre Park Dr,8000 Centre Park Dr,1059,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,8000 Centre Park Dr,Austin_Northeast_Austin_8000 Centre Park Dr_8000 Centre Park Dr,8000 Centre Park Dr,1488,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,8000 Centre Park Dr,Austin_Northeast_Austin_8000 Centre Park Dr_8000 Centre Park Dr,8000 Centre Park Dr,3518,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,8000 Centre Park Dr,Austin_Northeast_Austin_8000 Centre Park Dr_8000 Centre Park Dr,8000 Centre Park Dr,5576,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Arboretum Plaza I,Austin_Northwest_Austin_Arboretum Plaza I_9442 Capital Of Texas Hwy N,9442 Capital Of Texas Hwy N,1667,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Aspen Lake One,Austin_Far Northwest_Austin_Aspen Lake One_13785 Research Blvd,13785 Research Blvd,15373,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Austin Centre,Austin_CBD_Austin_Austin Centre_701 Brazos St,701 Brazos St,7322,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Austin Innovation Park I,Austin_Northwest_Austin_Austin Innovation Park I_6801 N Capital Of Texas Hwy,6801 N Capital Of Texas Hwy,6951,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Bank Of America  Oak Hill,Austin_Southwest_Austin_Bank Of America  Oak Hill_5725 Hwy 290 W,5725 Hwy 290 W,966,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Barton Oaks Plaza II,Austin_South_Austin_Barton Oaks Plaza II_901 S MoPac Expy,901 S MoPac Expy,8386,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Berkshire Hathaway Building,Austin_Northwest_Austin_Berkshire Hathaway Building_3303 Northland Dr,3303 Northland Dr,1087,Blue Dog Financial,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Berkshire Hathaway Building,Austin_Northwest_Austin_Berkshire Hathaway Building_3303 Northland Dr,3303 Northland Dr,1795,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building 1  Buchanan,Austin_Northwest_Austin_Building 1  Buchanan_3409 Executive Center Dr,3409 Executive Center Dr,465,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building 2,Austin_Northwest_Austin_Building 2_8911 N Capital Of Texas Hwy,8911 N Capital Of Texas Hwy,1964,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building 3,Austin_Southwest_Austin_Building 3_7171 Southwest Pky,7171 Southwest Pky,25938,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building 5  Travis,Austin_Northwest_Austin_Building 5  Travis_3520 Executive Center Dr,3520 Executive Center Dr,1248,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building 8  Colorado,Austin_Northwest_Austin_Building 8  Colorado_3636 Executive Center Dr,3636 Executive Center Dr,1968,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building A,Austin_South_Austin_Building A_706 W Ben White Blvd,706 W Ben White Blvd,2100,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building CDE,Austin_Central_Austin_Building CDE_111 W Anderson Ln,111 W Anderson Ln,1588,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Canyon Hills Office Center,Austin_Northwest_Austin_Canyon Hills Office Center_11211 Taylor Draper Ln,11211 Taylor Draper Ln,3992,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Capital Vista,Austin_Southeast_Austin_Capital Vista_2211 IH-35 S,2211 IH-35 S,1489,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Creek Plaza,Austin_Central_Austin_Creek Plaza_8705 Shoal Creek Blvd,8705 Shoal Creek Blvd,460,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Echelon II,Austin_Northwest_Austin_Echelon II_9430 Research Blvd,9430 Research Blvd,1720,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Gabriels Court,Austin_Central_Austin_Gabriels Court_2905 San Gabriel St,2905 San Gabriel St,3500,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Gaines Ranch Office Building 3,Austin_South_Austin_Gaines Ranch Office Building 3_4425 MoPac Expy S,4425 MoPac Expy S,880,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Great Hills Corporate Center Bldg III,Austin_Northwest_Austin_Great Hills Corporate Center Bldg III_9050 N Capital Of Texas Hwy,9050 N Capital Of Texas Hwy,4967,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Greystone II,Austin_Northwest_Austin_Greystone II_7320 MoPac Expy N,7320 MoPac Expy N,2881,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Greystone Plaza,Austin_Northwest_Austin_Greystone Plaza_7200 MoPac Expy N,7200 MoPac Expy N,1050,Vertallo,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Hannig Row,Austin_CBD_Austin_Hannig Row_200 E 6th St,200 E 6th St,1690,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Hartland Plaza,Austin_West Central_Austin_Hartland Plaza_1717 W 6th St,1717 W 6th St,3093,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Indeed Tower,Austin_CBD_Austin_Indeed Tower_200 W 6th St,200 W 6th St,33505,Brown Advisory,Financial Services and Insurance,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Lavaca Plaza,Austin_CBD_Austin_Lavaca Plaza_504 Lavaca St,504 Lavaca St,7887,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Lost Creek Point,Austin_Southwest_Austin_Lost Creek Point_1114 Lost Creek Blvd,1114 Lost Creek Blvd,3671,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Nob Hill,Austin_Central_Austin_Nob Hill_2520 Longview St,2520 Longview St,926,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Oakpointe Office Bldg,Austin_Northwest_Austin_Oakpointe Office Bldg_9111 Jollyville Rd,9111 Jollyville Rd,1899,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,One Far West Plaza,Austin_Northwest_Austin_One Far West Plaza_3410 Far West Blvd,3410 Far West Blvd,3243,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,One West Hills Office Park,Austin_South_Austin_One West Hills Office Park_3901 S Lamar Blvd,3901 S Lamar Blvd,1633,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,One Westlake Plaza,Austin_Southwest_Austin_One Westlake Plaza_1705 S Capital of Texas Hwy,1705 S Capital of Texas Hwy,723,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,One Westlake Plaza,Austin_Southwest_Austin_One Westlake Plaza_1705 S Capital of Texas Hwy,1705 S Capital of Texas Hwy,8035,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Parkcrest Center,Austin_Northwest_Austin_Parkcrest Center_5508 Parkcrest Dr,5508 Parkcrest Dr,1531,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Plaza on the Lake I,Austin_Southwest_Austin_Plaza on the Lake I_5001 Plaza on the Lake Dr,5001 Plaza on the Lake Dr,17416,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Prominent Pointe I,Austin_Northwest_Austin_Prominent Pointe I_8310 N Capital Of Texas Hwy,8310 N Capital Of Texas Hwy,2915,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Resaca Plaza,Austin_Southwest_Austin_Resaca Plaza_11701 Bee Cave Rd,11701 Bee Cave Rd,179,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,RiverSouth,Austin_South_Austin_RiverSouth_401 S 1st St,401 S 1st St,50000,Baker Botts L.l.p,Legal Services,Relocation,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,SXSW Center,Austin_CBD_Austin_SXSW Center_1400 Lavaca St,1400 Lavaca St,21383,"Butler, Snow, O'mara, Stevens & Cannada",Legal Services,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Stonebridge Plaza I,Austin_Northwest_Austin_Stonebridge Plaza I_9606 N MoPac Expy,9606 N MoPac Expy,15540,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Terrace 1,Austin_South_Austin_Terrace 1_2600 Via Fortuna,2600 Via Fortuna,2560,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Continental Building,Austin_North_Austin_The Continental Building_9101 Burnet Rd,9101 Burnet Rd,2540,Amazing.com,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Park,Austin_Northwest_Austin_The Park_8300 N MoPac Expy,8300 N MoPac Expy,6111,Austin Bridge Builders Alliance,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Park,Austin_Northwest_Austin_The Park_8300 N MoPac Expy,8300 N MoPac Expy,12233,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Plaza At Lost Creek,Austin_Southwest_Austin_The Plaza At Lost Creek_916 S Capital Of Texas Hwy,916 S Capital Of Texas Hwy,18447,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Stratum  Building A,Austin_Northwest_Austin_The Stratum  Building A_11044 Research Blvd,11044 Research Blvd,1675,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
